,DNI,EDAD,DEPARTAMENTO,UNIVERSIDAD,SEXO,NIVEL DE ESTRES
,62460466,29,CUZCO,UAUSTRAL,FEMENINO,5
,73156552,29,LIMA,ULIMA,MASCULINO,4
,61081992,26,LIMA,ULIMA,FEMENINO,5
,79853619,28,LIMA,UNI,FEMENINO,1
,74541420,19,LIMA,ULIMA,MASCULINO,2
,75527485,25,LIMA,UNI,FEMENINO,3
,65207690,30,HUANUCO,UNHEVAL,MASCULINO,5
,71724839,29,LIMA,ULIMA,FEMENINO,3
,63984911,19,LIMA,PUCP,MASCULINO,5
,66486355,22,LIMA,ULIMA,FEMENINO,3
,63267800,17,LIMA,UPC,MASCULINO,2
,61535780,28,TRUJILLO,UNT,MASCULINO,4
,62154272,19,HUANUCO,UNHEVAL,FEMENINO,5
,64101026,21,LIMA,ULIMA,FEMENINO,2
,78977303,30,CUZCO,UAUSTRAL,FEMENINO,2
,78650445,23,LIMA,UNI,FEMENINO,3
,66312502,27,PIURA,UDEP,MASCULINO,1
,78106537,18,PIURA,UPN,FEMENINO,4
,75856085,21,HUANUCO,UNH,FEMENINO,5
,61357020,26,CUZCO,UNSAAC,FEMENINO,4
,72349263,22,LIMA,UPC,MASCULINO,1
,71246487,21,AREQUIPA,UCSM,MASCULINO,2
,76728959,30,LIMA,UPC,MASCULINO,4
,60345398,29,LIMA,ULIMA,MASCULINO,3
,67167217,17,LIMA,UPC,FEMENINO,1
,66726970,22,CUZCO,UNSAAC,MASCULINO,2
,60081882,23,TRUJILLO,UPAO,FEMENINO,2
,68786768,20,LIMA,UPC,MASCULINO,3
,64820858,22,LIMA,PUCP,FEMENINO,2
,79924530,26,LIMA,UNI,FEMENINO,4
,74555051,20,AREQUIPA,UCSM,MASCULINO,2
,73225284,27,PIURA,UDEP,FEMENINO,2
,65332538,17,TRUJILLO,UNT,FEMENINO,2
,70190859,28,LIMA,UPC,FEMENINO,3
,73602074,29,LIMA,PUCP,MASCULINO,5
,70415354,17,CUZCO,UNSAAC,FEMENINO,5
,63443545,19,TRUJILLO,UNT,FEMENINO,5
,77395625,21,TRUJILLO,UPAO,FEMENINO,1
,64734096,21,AREQUIPA,UNSA,MASCULINO,1
,74454199,26,TRUJILLO,UPAO,MASCULINO,5
,77899026,30,HUANUCO,UNH,FEMENINO,3
,73657296,24,AREQUIPA,UCSM,MASCULINO,5
,71832548,28,LIMA,UPC,MASCULINO,3
,74985938,27,LIMA,UNI,MASCULINO,5
,74444247,30,TRUJILLO,UPAO,MASCULINO,5
,76807853,28,AREQUIPA,UCSM,MASCULINO,3
,69084404,18,PIURA,UPN,MASCULINO,4
,62378743,29,LIMA,UNI,MASCULINO,2
,64117102,27,LIMA,ULIMA,MASCULINO,2
,63421660,22,CUZCO,UNSAAC,FEMENINO,5
,60319402,22,TRUJILLO,UNT,FEMENINO,2
,63861350,20,PIURA,UDEP,FEMENINO,4
,75617889,30,CUZCO,UAUSTRAL,FEMENINO,5
,63831772,28,AREQUIPA,UNSA,FEMENINO,1
,63924624,24,CUZCO,UAUSTRAL,MASCULINO,1
,77605518,24,PIURA,UDEP,FEMENINO,4
,68459844,26,TRUJILLO,UPAO,MASCULINO,4
,74848588,30,LIMA,PUCP,MASCULINO,5
,78080850,19,LIMA,UNI,FEMENINO,2
,73323453,19,HUANUCO,UNH,FEMENINO,4
,79737599,22,PIURA,UDEP,FEMENINO,5
,64918256,24,LIMA,ULIMA,MASCULINO,2
,79602662,24,PIURA,UDEP,FEMENINO,3
,61472297,29,CUZCO,UNSAAC,FEMENINO,4
,71218177,18,PIURA,UPN,FEMENINO,4
,60238401,26,LIMA,UNI,FEMENINO,1
,78257591,18,LIMA,PUCP,FEMENINO,4
,76401049,30,HUANUCO,UNHEVAL,FEMENINO,4
,66404879,25,PIURA,UPN,FEMENINO,4
,60498911,19,CUZCO,UAUSTRAL,MASCULINO,3
,71864955,20,LIMA,ULIMA,MASCULINO,2
,65732327,17,LIMA,UNI,MASCULINO,3
,78517825,20,AREQUIPA,UNSA,MASCULINO,1
,62890187,30,LIMA,PUCP,MASCULINO,4
,64971606,24,LIMA,PUCP,MASCULINO,3
,62643021,30,LIMA,UPC,MASCULINO,3
,70135222,28,LIMA,UNI,FEMENINO,2
,78620089,20,LIMA,UPC,FEMENINO,3
,61915588,21,LIMA,UPC,MASCULINO,5
,74961827,29,LIMA,UPC,FEMENINO,2
,64376112,25,LIMA,PUCP,MASCULINO,5
,65654402,18,LIMA,ULIMA,MASCULINO,1
,71673149,30,LIMA,UPC,MASCULINO,3
,70093122,18,HUANUCO,UNHEVAL,MASCULINO,5
,61286706,23,HUANUCO,UNHEVAL,MASCULINO,5
,72201088,21,LIMA,PUCP,MASCULINO,2
,65975422,22,LIMA,UPC,MASCULINO,4
,69087266,23,LIMA,PUCP,MASCULINO,1
,75516605,29,TRUJILLO,UNT,FEMENINO,5
,74101855,17,LIMA,ULIMA,FEMENINO,4
,78452922,26,CUZCO,UNSAAC,MASCULINO,4
,79069035,29,HUANUCO,UNHEVAL,FEMENINO,3
,62351252,25,TRUJILLO,UPAO,MASCULINO,1
,64171057,17,LIMA,ULIMA,FEMENINO,1
,61092381,27,LIMA,UNI,FEMENINO,1
,77905468,25,HUANUCO,UNHEVAL,FEMENINO,1
,78200233,24,AREQUIPA,UNSA,FEMENINO,1
,72719714,22,AREQUIPA,UCSM,MASCULINO,3
,77246823,30,LIMA,UNI,FEMENINO,5
,62486514,21,TRUJILLO,UNT,FEMENINO,4
,77115840,24,HUANUCO,UNHEVAL,MASCULINO,2
,76230611,28,AREQUIPA,UCSM,FEMENINO,2
,65646445,20,LIMA,ULIMA,FEMENINO,1
,63696476,20,TRUJILLO,UPAO,FEMENINO,5
,73271572,19,CUZCO,UAUSTRAL,MASCULINO,4
,63085832,22,LIMA,ULIMA,FEMENINO,5
,68068171,19,LIMA,ULIMA,MASCULINO,5
,64260112,24,CUZCO,UAUSTRAL,FEMENINO,2
,67321906,22,AREQUIPA,UCSM,FEMENINO,2
,63379562,23,LIMA,UPC,FEMENINO,3
,68554712,21,AREQUIPA,UNSA,FEMENINO,3
,60426784,17,PIURA,UPN,FEMENINO,2
,64804143,21,HUANUCO,UNHEVAL,MASCULINO,1
,65289166,18,LIMA,ULIMA,MASCULINO,2
,76989016,29,TRUJILLO,UNT,MASCULINO,3
,67581233,29,LIMA,UNI,FEMENINO,3
,72255999,18,CUZCO,UNSAAC,FEMENINO,5
,72985679,28,AREQUIPA,UNSA,FEMENINO,4
,79512059,17,LIMA,ULIMA,FEMENINO,3
,76487371,26,LIMA,UNI,MASCULINO,1
,74471495,19,TRUJILLO,UNT,MASCULINO,5
,79832600,25,LIMA,UPC,MASCULINO,4
,60003636,19,PIURA,UPN,FEMENINO,4
,68521469,20,HUANUCO,UNH,MASCULINO,2
,67375386,24,PIURA,UPN,FEMENINO,3
,75746572,19,AREQUIPA,UCSM,FEMENINO,2
,70411512,25,LIMA,UNI,MASCULINO,4
,68194177,30,AREQUIPA,UNSA,MASCULINO,1
,71843987,26,LIMA,UNI,MASCULINO,3
,60305605,21,PIURA,UPN,MASCULINO,3
,64739539,19,LIMA,UNI,FEMENINO,4
,75363835,23,CUZCO,UNSAAC,MASCULINO,1
,60389080,26,CUZCO,UAUSTRAL,FEMENINO,4
,63694753,23,LIMA,UNI,FEMENINO,2
,61812492,21,AREQUIPA,UNSA,MASCULINO,1
,70306688,28,PIURA,UPN,MASCULINO,1
,76917502,21,PIURA,UDEP,MASCULINO,5
,63505975,24,PIURA,UPN,MASCULINO,3
,70609223,30,TRUJILLO,UNT,MASCULINO,2
,64746832,29,AREQUIPA,UNSA,MASCULINO,3
,64041897,24,LIMA,PUCP,MASCULINO,4
,79379923,24,LIMA,UPC,MASCULINO,4
,77206561,24,TRUJILLO,UNT,FEMENINO,5
,70221797,19,PIURA,UDEP,MASCULINO,1
,76676602,18,AREQUIPA,UCSM,FEMENINO,4
,60332850,18,AREQUIPA,UNSA,MASCULINO,1
,78887118,28,HUANUCO,UNHEVAL,MASCULINO,3
,73585462,25,LIMA,PUCP,FEMENINO,2
,68268300,17,CUZCO,UNSAAC,FEMENINO,5
,73933464,18,LIMA,UNI,MASCULINO,2
,78004809,18,LIMA,PUCP,MASCULINO,4
,64441197,28,AREQUIPA,UCSM,MASCULINO,4
,66690085,21,CUZCO,UAUSTRAL,MASCULINO,4
,65398328,27,TRUJILLO,UPAO,FEMENINO,2
,70447799,30,PIURA,UPN,MASCULINO,2
,75136468,18,LIMA,ULIMA,FEMENINO,5
,71431918,28,LIMA,PUCP,MASCULINO,4
,60136638,19,AREQUIPA,UCSM,MASCULINO,4
,70864570,28,LIMA,PUCP,MASCULINO,4
,77255310,24,LIMA,PUCP,MASCULINO,3
,61893375,21,AREQUIPA,UCSM,FEMENINO,1
,62165466,29,TRUJILLO,UPAO,FEMENINO,2
,70776942,23,AREQUIPA,UNSA,FEMENINO,3
,76266798,18,PIURA,UPN,MASCULINO,2
,70357782,29,CUZCO,UNSAAC,MASCULINO,3
,61596548,17,LIMA,UPC,FEMENINO,4
,77131138,22,LIMA,PUCP,MASCULINO,3
,65235970,22,LIMA,UNI,MASCULINO,3
,64688104,22,PIURA,UDEP,MASCULINO,2
,60075173,28,LIMA,UNI,FEMENINO,5
,64918125,27,CUZCO,UAUSTRAL,FEMENINO,5
,79456115,20,LIMA,PUCP,FEMENINO,4
,76810640,26,LIMA,ULIMA,MASCULINO,5
,70388784,27,CUZCO,UNSAAC,FEMENINO,2
,71779867,19,AREQUIPA,UNSA,FEMENINO,1
,66806644,26,LIMA,PUCP,MASCULINO,2
,76137163,23,CUZCO,UAUSTRAL,FEMENINO,5
,71950750,21,PIURA,UPN,FEMENINO,4
,64167221,20,HUANUCO,UNHEVAL,FEMENINO,2
,64484677,21,CUZCO,UAUSTRAL,FEMENINO,4
,62038998,25,PIURA,UDEP,MASCULINO,2
,68525759,19,HUANUCO,UNHEVAL,FEMENINO,2
,77703333,18,LIMA,UNI,MASCULINO,4
,71594414,17,AREQUIPA,UNSA,FEMENINO,2
,75049003,25,TRUJILLO,UPAO,FEMENINO,4
,76440791,26,LIMA,UNI,FEMENINO,5
,69281703,19,LIMA,ULIMA,MASCULINO,3
,61260841,28,LIMA,UPC,FEMENINO,5
,75991150,23,CUZCO,UNSAAC,FEMENINO,1
,71251637,28,LIMA,UNI,FEMENINO,2
,72607343,24,AREQUIPA,UCSM,FEMENINO,4
,78001020,28,LIMA,PUCP,MASCULINO,4
,60434208,25,AREQUIPA,UNSA,MASCULINO,1
,63402266,17,LIMA,ULIMA,FEMENINO,4
,68850496,22,CUZCO,UAUSTRAL,MASCULINO,1
,63911934,18,LIMA,ULIMA,MASCULINO,3
,68684231,19,TRUJILLO,UNT,FEMENINO,3
,68580076,29,TRUJILLO,UPAO,FEMENINO,5
,66895452,28,TRUJILLO,UNT,FEMENINO,2
,69202357,30,LIMA,ULIMA,MASCULINO,3
,72983486,27,HUANUCO,UNH,FEMENINO,3
,79309003,21,LIMA,UPC,FEMENINO,1
,66124999,21,LIMA,PUCP,FEMENINO,3
,72131545,24,HUANUCO,UNH,FEMENINO,3
,73711827,30,LIMA,ULIMA,FEMENINO,4
,63264510,27,LIMA,PUCP,MASCULINO,1
,77037347,27,LIMA,ULIMA,MASCULINO,3
,77259562,20,PIURA,UPN,MASCULINO,1
,66374098,22,LIMA,PUCP,MASCULINO,4
,63699829,29,TRUJILLO,UNT,FEMENINO,1
,74902193,26,LIMA,UPC,MASCULINO,3
,77979524,21,AREQUIPA,UCSM,FEMENINO,1
,72959369,20,LIMA,ULIMA,MASCULINO,5
,77061438,24,LIMA,ULIMA,MASCULINO,5
,77731188,19,TRUJILLO,UPAO,FEMENINO,4
,74885433,28,LIMA,UPC,MASCULINO,2
,72613306,20,LIMA,PUCP,MASCULINO,3
,68277188,25,LIMA,PUCP,MASCULINO,5
,72393259,28,PIURA,UPN,MASCULINO,5
,61674305,19,HUANUCO,UNHEVAL,FEMENINO,4
,76401994,24,PIURA,UDEP,FEMENINO,5
,60117151,26,LIMA,PUCP,FEMENINO,1
,60468399,30,LIMA,ULIMA,FEMENINO,2
,62887167,18,CUZCO,UNSAAC,FEMENINO,1
,76965787,18,LIMA,UNI,FEMENINO,3
,79037971,21,LIMA,PUCP,MASCULINO,2
,77882260,29,LIMA,UNI,MASCULINO,1
,76264192,27,PIURA,UPN,FEMENINO,4
,78934082,18,PIURA,UPN,MASCULINO,3
,64204346,18,LIMA,PUCP,FEMENINO,1
,78318170,26,CUZCO,UAUSTRAL,MASCULINO,1
,70633992,28,HUANUCO,UNHEVAL,FEMENINO,5
,74406501,24,LIMA,ULIMA,MASCULINO,5
,68751038,27,PIURA,UPN,FEMENINO,2
,71013583,18,LIMA,UNI,MASCULINO,3
,61615012,30,PIURA,UDEP,FEMENINO,4
,79719147,30,CUZCO,UNSAAC,FEMENINO,2
,69506915,25,LIMA,PUCP,FEMENINO,1
,76420518,28,AREQUIPA,UNSA,FEMENINO,2
,66781486,23,LIMA,UNI,MASCULINO,3
,60113726,23,LIMA,UPC,MASCULINO,4
,76337136,17,LIMA,UNI,FEMENINO,5
,64924684,30,PIURA,UPN,MASCULINO,2
,76173734,30,HUANUCO,UNHEVAL,FEMENINO,4
,70404427,18,LIMA,UNI,FEMENINO,3
,61663673,22,LIMA,UPC,FEMENINO,4
,63090399,21,LIMA,PUCP,MASCULINO,2
,60621047,21,AREQUIPA,UNSA,FEMENINO,1
,70820497,25,LIMA,ULIMA,FEMENINO,1
,71289338,30,AREQUIPA,UNSA,FEMENINO,3
,77230802,30,LIMA,UNI,FEMENINO,5
,74586605,21,HUANUCO,UNH,FEMENINO,1
,75765326,25,LIMA,UPC,MASCULINO,5
,60388766,28,CUZCO,UAUSTRAL,FEMENINO,3
,62335562,22,CUZCO,UAUSTRAL,MASCULINO,1
,75968730,21,HUANUCO,UNH,FEMENINO,2
,63191500,18,LIMA,PUCP,FEMENINO,5
,72806525,23,HUANUCO,UNH,MASCULINO,2
,69996659,27,AREQUIPA,UNSA,MASCULINO,4
,71413018,28,HUANUCO,UNHEVAL,MASCULINO,2
,71722188,19,PIURA,UPN,FEMENINO,4
,74643211,30,LIMA,PUCP,FEMENINO,2
,63601335,28,AREQUIPA,UNSA,FEMENINO,2
,77959483,30,CUZCO,UAUSTRAL,MASCULINO,3
,73377731,26,LIMA,ULIMA,FEMENINO,5
,61998688,18,PIURA,UPN,FEMENINO,4
,73655183,27,LIMA,UPC,MASCULINO,4
,67345094,24,LIMA,UPC,FEMENINO,4
,60518955,22,HUANUCO,UNH,FEMENINO,1
,75614331,26,AREQUIPA,UNSA,FEMENINO,4
,65635261,22,LIMA,UPC,MASCULINO,3
,70803145,19,TRUJILLO,UNT,MASCULINO,5
,69062602,29,AREQUIPA,UCSM,FEMENINO,5
,64164589,21,HUANUCO,UNH,FEMENINO,2
,66878418,18,LIMA,ULIMA,MASCULINO,1
,69317927,28,LIMA,ULIMA,MASCULINO,4
,74271981,22,HUANUCO,UNHEVAL,MASCULINO,3
,79375349,25,HUANUCO,UNHEVAL,FEMENINO,4
,65236579,25,LIMA,ULIMA,MASCULINO,5
,63791999,22,LIMA,ULIMA,FEMENINO,2
,69599974,23,LIMA,UNI,MASCULINO,1
,61128572,17,LIMA,ULIMA,FEMENINO,3
,70590808,19,CUZCO,UAUSTRAL,MASCULINO,5
,65487311,19,HUANUCO,UNHEVAL,MASCULINO,2
,77989371,17,CUZCO,UAUSTRAL,MASCULINO,5
,60629727,28,HUANUCO,UNHEVAL,MASCULINO,2
,62596194,19,LIMA,ULIMA,FEMENINO,3
,66012561,24,LIMA,PUCP,FEMENINO,4
,79263539,24,LIMA,UNI,FEMENINO,2
,60260047,20,PIURA,UDEP,FEMENINO,3
,73615827,22,AREQUIPA,UCSM,MASCULINO,2
,68946273,26,LIMA,ULIMA,MASCULINO,1
,71344877,26,LIMA,UNI,MASCULINO,1
,77317713,27,HUANUCO,UNH,MASCULINO,2
,60629698,23,LIMA,PUCP,MASCULINO,3
,78835767,19,HUANUCO,UNHEVAL,FEMENINO,1
,75033915,23,HUANUCO,UNHEVAL,MASCULINO,5
,76807289,30,AREQUIPA,UCSM,MASCULINO,2
,75157480,29,PIURA,UPN,MASCULINO,3
,76914326,23,LIMA,UPC,MASCULINO,5
,62845624,20,PIURA,UPN,FEMENINO,3
,72729116,26,LIMA,UNI,FEMENINO,2
,64562977,27,HUANUCO,UNH,FEMENINO,2
,61568519,30,HUANUCO,UNH,MASCULINO,2
,78990028,21,HUANUCO,UNH,MASCULINO,1
,67528120,27,LIMA,UNI,FEMENINO,2
,74787396,19,AREQUIPA,UCSM,FEMENINO,4
,69355889,30,LIMA,UPC,FEMENINO,5
,74714488,27,CUZCO,UNSAAC,MASCULINO,4
,72848273,18,PIURA,UDEP,FEMENINO,2
,77101915,30,LIMA,UNI,MASCULINO,1
,71034230,26,HUANUCO,UNHEVAL,MASCULINO,1
,62788325,24,LIMA,PUCP,FEMENINO,4
,79026102,24,CUZCO,UAUSTRAL,MASCULINO,2
,78294677,28,LIMA,ULIMA,MASCULINO,1
,71147071,17,LIMA,ULIMA,MASCULINO,2
,74609810,28,TRUJILLO,UPAO,FEMENINO,2
,73216666,28,LIMA,UPC,MASCULINO,3
,79851091,22,PIURA,UPN,MASCULINO,1
,69345423,17,LIMA,UNI,MASCULINO,4
,64638627,23,CUZCO,UNSAAC,FEMENINO,1
,73996346,24,PIURA,UPN,FEMENINO,5
,72715034,19,LIMA,PUCP,FEMENINO,3
,62770378,28,LIMA,PUCP,FEMENINO,1
,66556364,29,LIMA,UNI,FEMENINO,3
,79814899,24,LIMA,PUCP,FEMENINO,4
,69147917,27,PIURA,UPN,MASCULINO,2
,61666866,27,CUZCO,UNSAAC,MASCULINO,3
,60454257,30,CUZCO,UNSAAC,FEMENINO,5
,76605337,25,HUANUCO,UNH,FEMENINO,4
,73411465,26,AREQUIPA,UCSM,MASCULINO,2
,60210338,27,TRUJILLO,UPAO,FEMENINO,1
,69937665,22,TRUJILLO,UNT,FEMENINO,2
,75982684,19,HUANUCO,UNH,MASCULINO,2
,78651003,22,LIMA,PUCP,FEMENINO,3
,76127381,18,LIMA,ULIMA,FEMENINO,5
,66757194,28,CUZCO,UAUSTRAL,MASCULINO,2
,78439522,28,LIMA,UNI,MASCULINO,3
,76356727,25,LIMA,ULIMA,MASCULINO,2
,72291894,20,LIMA,UPC,FEMENINO,1
,77452603,27,PIURA,UPN,FEMENINO,5
,68968385,19,CUZCO,UAUSTRAL,MASCULINO,1
,67891795,27,LIMA,UNI,MASCULINO,2
,76081585,24,PIURA,UPN,MASCULINO,1
,66976314,22,PIURA,UPN,FEMENINO,5
,79366745,27,CUZCO,UAUSTRAL,FEMENINO,5
,75762748,19,TRUJILLO,UPAO,FEMENINO,5
,76798300,24,LIMA,ULIMA,MASCULINO,2
,78762761,22,CUZCO,UAUSTRAL,MASCULINO,3
,77585791,17,LIMA,ULIMA,MASCULINO,5
,73261270,22,CUZCO,UNSAAC,MASCULINO,3
,62386203,23,LIMA,ULIMA,FEMENINO,3
,75086311,24,TRUJILLO,UNT,FEMENINO,3
,68808106,26,LIMA,PUCP,FEMENINO,3
,70490118,22,CUZCO,UNSAAC,MASCULINO,2
,72056979,20,LIMA,PUCP,FEMENINO,5
,69796742,30,PIURA,UDEP,MASCULINO,1
,69393255,24,HUANUCO,UNH,MASCULINO,2
,77751885,28,TRUJILLO,UPAO,FEMENINO,2
,72847311,23,TRUJILLO,UNT,MASCULINO,1
,64410670,23,TRUJILLO,UPAO,FEMENINO,1
,66930121,17,LIMA,ULIMA,FEMENINO,4
,76206965,22,AREQUIPA,UCSM,MASCULINO,3
,63670650,21,PIURA,UPN,MASCULINO,2
,76251314,26,LIMA,ULIMA,MASCULINO,2
,65065357,24,LIMA,PUCP,FEMENINO,4
,76533181,21,PIURA,UPN,MASCULINO,3
,74174523,22,LIMA,UPC,MASCULINO,1
,76042287,22,LIMA,ULIMA,MASCULINO,3
,74079782,21,PIURA,UDEP,MASCULINO,3
,78372467,24,AREQUIPA,UCSM,MASCULINO,4
,60309400,20,TRUJILLO,UNT,MASCULINO,3
,63051177,17,AREQUIPA,UNSA,FEMENINO,3
,67929576,28,CUZCO,UNSAAC,MASCULINO,2
,79892280,21,TRUJILLO,UNT,FEMENINO,2
,66194658,28,TRUJILLO,UPAO,MASCULINO,4
,73954181,22,CUZCO,UNSAAC,MASCULINO,5
,70921346,28,LIMA,ULIMA,MASCULINO,5
,68555494,25,HUANUCO,UNH,FEMENINO,5
,68633510,21,LIMA,UPC,FEMENINO,3
,70337721,18,TRUJILLO,UNT,MASCULINO,2
,64355328,20,TRUJILLO,UNT,MASCULINO,2
,62877712,26,AREQUIPA,UNSA,FEMENINO,4
,70573637,22,HUANUCO,UNHEVAL,MASCULINO,5
,74518526,30,LIMA,UPC,MASCULINO,1
,65414497,28,LIMA,UNI,MASCULINO,3
,70258483,18,TRUJILLO,UPAO,MASCULINO,1
,61333340,27,CUZCO,UAUSTRAL,MASCULINO,4
,69342902,28,LIMA,ULIMA,FEMENINO,1
,68215894,25,LIMA,PUCP,MASCULINO,1
,73656124,18,AREQUIPA,UCSM,FEMENINO,5
,61286908,26,LIMA,ULIMA,MASCULINO,5
,65521063,17,TRUJILLO,UPAO,FEMENINO,4
,69712902,21,CUZCO,UAUSTRAL,FEMENINO,4
,79064841,23,HUANUCO,UNH,FEMENINO,4
,76811776,18,LIMA,ULIMA,MASCULINO,3
,67786945,19,TRUJILLO,UNT,MASCULINO,1
,76861415,23,LIMA,PUCP,FEMENINO,2
,64269642,28,AREQUIPA,UNSA,MASCULINO,1
,62414674,22,HUANUCO,UNH,FEMENINO,2
,77477460,29,LIMA,PUCP,FEMENINO,1
,70700555,23,AREQUIPA,UCSM,MASCULINO,1
,78851889,23,TRUJILLO,UPAO,MASCULINO,4
,68316287,22,PIURA,UPN,MASCULINO,5
,77721408,21,AREQUIPA,UNSA,MASCULINO,2
,74347430,22,CUZCO,UAUSTRAL,FEMENINO,4
,72021510,29,HUANUCO,UNH,FEMENINO,3
,62663230,25,LIMA,PUCP,MASCULINO,3
,62644274,18,TRUJILLO,UNT,MASCULINO,4
,76737477,17,LIMA,UPC,MASCULINO,2
,69734929,20,LIMA,ULIMA,FEMENINO,1
,78755281,30,AREQUIPA,UNSA,MASCULINO,1
,74822782,20,LIMA,UNI,FEMENINO,1
,60873629,28,LIMA,UPC,FEMENINO,5
,68551477,17,AREQUIPA,UNSA,MASCULINO,1
,68377377,19,AREQUIPA,UNSA,MASCULINO,1
,65646745,26,LIMA,UNI,FEMENINO,2
,68240889,19,LIMA,ULIMA,MASCULINO,2
,68825849,28,TRUJILLO,UPAO,MASCULINO,3
,79594003,24,CUZCO,UAUSTRAL,MASCULINO,4
,78103189,26,PIURA,UDEP,FEMENINO,3
,67050294,28,HUANUCO,UNH,FEMENINO,1
,74471403,29,LIMA,PUCP,MASCULINO,1
,71059422,23,HUANUCO,UNHEVAL,MASCULINO,2
,78599283,25,AREQUIPA,UCSM,FEMENINO,2
,70140042,24,PIURA,UDEP,FEMENINO,3
,63488806,18,AREQUIPA,UCSM,FEMENINO,4
,63612979,23,TRUJILLO,UPAO,FEMENINO,2
,64421780,17,AREQUIPA,UCSM,FEMENINO,2
,76774134,23,LIMA,UNI,MASCULINO,2
,70941785,30,LIMA,UPC,MASCULINO,3
,70471351,23,LIMA,PUCP,MASCULINO,5
,71163854,23,HUANUCO,UNHEVAL,FEMENINO,4
,61534592,22,LIMA,UNI,FEMENINO,5
,79340522,20,LIMA,UPC,FEMENINO,1
,68377537,30,CUZCO,UAUSTRAL,FEMENINO,3
,69161902,28,HUANUCO,UNHEVAL,FEMENINO,3
,61988730,21,LIMA,PUCP,MASCULINO,5
,76535724,23,CUZCO,UAUSTRAL,FEMENINO,5
,60692019,30,HUANUCO,UNHEVAL,FEMENINO,1
,62676099,26,TRUJILLO,UNT,MASCULINO,2
,75108076,29,TRUJILLO,UPAO,MASCULINO,5
,76593571,24,AREQUIPA,UNSA,MASCULINO,3
,73177807,29,TRUJILLO,UPAO,MASCULINO,4
,66326423,23,CUZCO,UNSAAC,MASCULINO,2
,68319974,18,PIURA,UDEP,MASCULINO,1
,77205291,18,LIMA,ULIMA,MASCULINO,2
,61877944,27,LIMA,ULIMA,FEMENINO,3
,79021666,27,PIURA,UPN,FEMENINO,1
,67485007,25,PIURA,UPN,FEMENINO,2
,73548367,26,PIURA,UPN,FEMENINO,2
,77838473,18,TRUJILLO,UNT,MASCULINO,3
,62298157,21,LIMA,UNI,MASCULINO,5
,76911112,27,LIMA,ULIMA,FEMENINO,2
,79872217,25,PIURA,UDEP,MASCULINO,3
,60705434,27,LIMA,ULIMA,FEMENINO,5
,62487193,29,PIURA,UPN,MASCULINO,3
,60806576,17,AREQUIPA,UCSM,FEMENINO,2
,70460557,24,PIURA,UPN,FEMENINO,5
,72443729,30,PIURA,UDEP,MASCULINO,5
,72806946,17,PIURA,UPN,FEMENINO,5
,60348566,22,HUANUCO,UNHEVAL,FEMENINO,5
,67363903,28,AREQUIPA,UNSA,MASCULINO,2
,71582396,28,LIMA,UPC,FEMENINO,3
,76473597,17,CUZCO,UAUSTRAL,MASCULINO,4
,79394424,30,LIMA,ULIMA,MASCULINO,5
,67788804,24,PIURA,UDEP,MASCULINO,3
,64630672,27,HUANUCO,UNHEVAL,MASCULINO,2
,73980261,17,LIMA,UNI,FEMENINO,2
,62970227,23,LIMA,UNI,MASCULINO,2
,70864814,22,AREQUIPA,UCSM,FEMENINO,2
,70805529,26,LIMA,UPC,MASCULINO,4
,60695736,17,AREQUIPA,UCSM,MASCULINO,4
,60001579,27,TRUJILLO,UPAO,FEMENINO,1
,68755307,25,LIMA,UPC,FEMENINO,3
,65246612,27,PIURA,UPN,FEMENINO,3
,60781491,27,LIMA,ULIMA,MASCULINO,3
,72773409,19,LIMA,UNI,FEMENINO,2
,68133728,17,PIURA,UPN,FEMENINO,2
,64974122,29,HUANUCO,UNHEVAL,MASCULINO,3
,60797656,26,TRUJILLO,UPAO,FEMENINO,4
,76197873,20,LIMA,PUCP,FEMENINO,1
,71788839,27,PIURA,UPN,FEMENINO,1
,73889958,25,HUANUCO,UNH,FEMENINO,2
,73249018,18,PIURA,UPN,MASCULINO,1
,63220382,20,HUANUCO,UNHEVAL,MASCULINO,5
,62929189,22,PIURA,UPN,MASCULINO,4
,61013492,29,CUZCO,UAUSTRAL,MASCULINO,3
,70757433,19,LIMA,UNI,FEMENINO,3
,75600792,21,HUANUCO,UNHEVAL,MASCULINO,3
,70234789,28,TRUJILLO,UNT,MASCULINO,3
,67703363,23,LIMA,ULIMA,FEMENINO,3
,62961619,28,LIMA,ULIMA,FEMENINO,1
,65519953,30,AREQUIPA,UNSA,MASCULINO,2
,73702850,26,LIMA,UNI,FEMENINO,4
,61593243,22,HUANUCO,UNHEVAL,FEMENINO,1
,63209161,25,PIURA,UDEP,FEMENINO,1
,74368500,30,TRUJILLO,UPAO,FEMENINO,2
,79302256,23,LIMA,UNI,FEMENINO,4
,69977979,18,LIMA,UNI,MASCULINO,5
,65528416,28,LIMA,UPC,FEMENINO,1
,74452648,28,LIMA,ULIMA,MASCULINO,2
,68408696,24,HUANUCO,UNH,MASCULINO,4
,65234065,22,AREQUIPA,UNSA,FEMENINO,2
,75998280,19,LIMA,ULIMA,MASCULINO,5
,69597369,18,TRUJILLO,UNT,FEMENINO,5
,65681203,25,LIMA,UPC,MASCULINO,5
,76282267,29,CUZCO,UAUSTRAL,FEMENINO,3
,69365991,21,LIMA,ULIMA,FEMENINO,1
,77471599,23,LIMA,UNI,FEMENINO,4
